"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id","prsn_in_gBnb"
"RpoS","pgk","b2926","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","phoU","b3724","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","phr","b0708","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","poxB","b0871","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pphA","b1838","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ppk","b2501","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ppx","b2502","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pqiA","b0950","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pqiB","b0951","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pqiC","b0952","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","proP","b4111","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","proV","b2677","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","proW","b2678","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","proX","b2679","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pstA","b3726","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pstB","b3725","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pstC","b3727","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","pstS","b3728","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","puuA","b1297","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","puuB","b1301","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","puuC","b1300","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","puuD","b1298","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","puuE","b1302","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","puuP","b1296","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","puuR","b1299","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","pykA","b1854","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","pykF","b1676","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ravA","b3746","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","recF","b3700","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rhaR","b3906","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","rhaS","b3905","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rpoE","b2573","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rpoH","b3461","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rraA","b3929","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rsd","b3995","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rseA","b2572","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rseB","b2571","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rseC","b2570","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rseD","b4725","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","rsmG","b3740","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rssA","b1234","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","rssB","b1235","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ryjA","b4459","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sdhX","b4764","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sdsN","b4719","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sdsR","b4433","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","setA","b0070","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sgrS","b4577","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sgrT","b4662","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sodC","b1646","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","sohB","b1272","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","speB","b2937","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","speC","b2965","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","speG","b1584","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","sra","b1480","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ssrS","b2911","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","sucA","b0726","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","sucB","b0727","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","sucC","b0728","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","sucD","b0729","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","talA","b2464","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","tam","b1519","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","tktB","b2465","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","tolC","b3035","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","topA","b1274","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","tpiA","b3919","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","treA","b1197","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","treF","b3519","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","uspB","b3494","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","viaA","b3745","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","wrbA","b1004","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","xapA","b2407","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","xapB","b2406","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","xthA","b1749","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yabI","b0065","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yadS","b0157","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yadV","b0140","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yafN","b0232","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yafO","b0233","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yafP","b0234","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ybaT","b0486","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ybgA","b0707","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ybiI","b0803","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ybjP","b0865","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yccJ","b1003","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ycgZ","b1164","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yciE","b1257","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yciF","b1258","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yciG","b1259","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yciT","b1284","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yciZ","b4596","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydbD","b1407","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydbK","b1378","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydcS","b1440","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydcT","b1441","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydcU","b1442","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydcV","b1443","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yddG","b1473","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydhT","b1669","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ydhU","b1670","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ydhV","b1673","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ydhW","b1672","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ydhX","b1671","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ydhY","b1674","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yehW","b2128","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yehX","b2129","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yehY","b2130","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yeiL","b2163","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yffO","b2446","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yffP","b2447","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yggE","b2922","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ygiB","b3037","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ygiC","b3038","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yhfG","b3362","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yhiD","b3508","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yhiM","b3491","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yhjG","b3524","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yiaG","b3555","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yibQ","b3614","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yihG","b3862","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yjcH","b4068","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","ymgA","b1165","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ymgC","b1167","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ymiC","b4741","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ymjE","b4742","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ynfB","b1583","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ynfE","b1587","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ynfF","b1588","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ynfG","b1589","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ynfH","b1590","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","yqiH","b3047","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","yqiI","b3048","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741",NA
"RpoS","ytfK","b4217","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoS","znuA","b1857","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b2741","Yes"
"RpoN","acrD","b2470","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","actP","b4067","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","amtB","b0451","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","argT","b2310","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","aslB","b3800","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","astA","b1747","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","astB","b1745","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","astC","b1748","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","astD","b1746","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","astE","b1744","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","atoA","b2222","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","atoB","b2224","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","atoD","b2221","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","atoE","b2223","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","chaC","b1218","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","dcuD","b3227","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ddpA","b1487","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ddpB","b1486","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ddpC","b1485","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ddpD","b1484","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ddpF","b1483","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ddpX","b1488","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","emrD","b3673","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","fdhF","b4079","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","fhlA","b2731","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","flhC","b1891","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","flhD","b1892","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","focB","b2492","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","glmY","b4441","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","glnA","b3870","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glnG","b3868","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glnH","b0811","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glnK","b0450","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glnL","b3869","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glnP","b0810","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glnQ","b0809","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","glpQ","b2239","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","gltI","b0655","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","gltJ","b0654","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","gltK","b0653","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","gltL","b0652","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","gnsA","b4517","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hisJ","b2309","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hisM","b2307","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hisP","b2306","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hisQ","b2308","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","htpG","b0473","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycA","b2725","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycB","b2724","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycC","b2723","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycD","b2722","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycE","b2721","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycF","b2720","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycG","b2719","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycH","b2718","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hycI","b2717","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hydN","b2713","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hyfA","b2481","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfB","b2482","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfC","b2483","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfD","b2484","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfE","b2485","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfF","b2486","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfG","b2487","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfH","b2488","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfI","b2489","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfJ","b2490","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hyfR","b2491","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","hypA","b2726","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hypB","b2727","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hypC","b2728","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hypD","b2729","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hypE","b2730","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","hypF","b2712","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","ibpB","b3686","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nac","b1988","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nikA","b3476","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nikB","b3477","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nikC","b3478","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nikD","b3479","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nikE","b3480","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","nikR","b3481","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","norV","b2710","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","norW","b2711","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","patA","b3073","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","potF","b0854","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","potG","b0855","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","potH","b0856","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","potI","b0857","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","prpB","b0331","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","prpC","b0333","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","prpD","b0334","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","prpE","b0335","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","pspA","b1304","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","pspB","b1305","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","pspC","b1306","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","pspD","b1307","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","pspE","b1308","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","pspG","b4050","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","pspH","b4758","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","puuP","b1296","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","radD","b2184","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rcdB","b3521","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","relA","b2784","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rhaD","b3902","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rpoE","b2573","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rpoH","b3461","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rseA","b2572","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rseB","b2571","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rseC","b2570","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rseD","b4725","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rtcA","b4475","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rtcB","b3421","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rtcR","b3422","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rutA","b1012","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rutB","b1011","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rutC","b1010","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rutD","b1009","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rutE","b1008","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","rutF","b1007","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","rutG","b1006","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","sroC","b4763","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ssnA","b2879","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","xapB","b2406","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","xdhA","b2866","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","xdhB","b2867","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","xdhC","b2868","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","yaaU","b0045","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","yahE","b0319","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","yeaG","b1783","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","yeaH","b1784","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202","Yes"
"RpoN","ygfK","b2878","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","yhdX","b3269","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","yhdY","b3270","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","yhdZ","b3271","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
"RpoN","ymjE","b4742","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202",NA
