Gene deletion	alpha_max (min-1)	Odmax	ECKnb
bioF	0.007036364472697	0.526281974040702	ECK0765
moeA	0.009737267220369	0.621862784882705	ECK0817
ccmB	0.009523017575885	0.639316822214415	ECK2192
trxC	0.010067405794572	0.613954701061585	ECK2580
pabA	0.004753741596301	-0.008852528929618	ECK3348
thiH	0.009551922356224	0.625696304645134	ECK3981
ddlA	0.009645467991991	0.665149397405774	ECK0376
csgE	0.009511888557869	0.623859232352386	ECK1025
flgE	0.010437873358669	0.661560311344358	ECK1061
entE	0.007815740448255	0.543584217794006	ECK0587
bioC	0.001185812664344	-0.057489082363399	ECK0766
grxA	0.009777217424906	0.613974921706931	ECK0840
cobT	0.009437825794823	0.612490765898004	ECK1986
menE	0.009970761701548	0.654410133696049	ECK2254
gshA	0.009952430773855	0.599622114852013	ECK2683
hemX	0.009701199618946	0.613838309873115	ECK3797
thiE	0.009890139909236	0.632955245726022	ECK3985
ppiD	0.009808172157744	0.608268769800258	ECK0435
csgB	0.009843493968021	0.652445567245063	ECK1027
flgF	0.008478678160509	0.57669484165361	ECK1062
entB	0.008315463546694	0.579164060646396	ECK0588
bioD	0.001185812664344	-0.062518346520802	ECK0767
pncB	0.009619017954063	0.589321927377078	ECK0922
cobS	0.010112631191265	0.614773789866465	ECK1987
menC	0.009969993760593	0.620250685006833	ECK2255
tcdA	0.010551543967809	0.652026319410525	ECK2808
ubiE	0.010367426775949	0.651622059658105	ECK3827
thiC	0.009963807604336	0.635437970638853	ECK3986
sfmA	0.010001035053583	0.648432769530899	ECK0523
csgA	0.009711443858913	0.649736695291007	ECK1028
flgG	0.009769423053569	0.644517723377137	ECK1063
lipA	0.009310846633846	0.660592970178076	ECK0621
moaB	0.010367047635007	0.664131800439058	ECK0771
abgB	0.010453662568631	0.594543514714003	ECK1333
cobU	0.009898576462813	0.618832596028929	ECK1988
ubiX	0.006603582413232	0.466348975431859	ECK2305
idi	0.010912521640471	0.659643502124314	ECK2884
fre	0.010176893239435	0.549843948257636	ECK3836
lplA	0.010505953203962	0.626582608627082	ECK4378
sfmC	0.009911894860737	0.644680318730887	ECK0524
flgN	0.01005496129812	0.668448866803754	ECK1055
flgI	0.01012074931236	0.656752956997991	ECK1065
cobC	0.009783542397609	0.617732807697142	ECK0631
moaC	0.009221107558179	0.670043916634172	ECK0772
paaF	0.009771135353733	0.718519816964312	ECK1390
wcaD	0.008881446342688	0.643143748704474	ECK2050
pdxB	0.010152528980488	0.657356585400631	ECK2314
fldB	0.010495455412182	0.675588213618725	ECK2890
mobA	0.010262440602619	0.672439691003127	ECK3849
htrE	0.009798665368741	0.667814283002149	ECK0138
rlpA	0.010607857820242	0.611143665348641	ECK0626
flgA	0.009893661984257	0.642625818461986	ECK1057
flgJ	0.009645766234661	0.655342265607033	ECK1066
thiI	0.010072083146872	0.644899887529831	ECK0417
moaD	0.009495006695785	0.629703597154737	ECK0773
paaG	0.009585703954031	0.670986156251337	ECK1391
thiM	0.009816960267777	0.674203661014594	ECK2097
hemF	0.009243419251743	0.669670998046394	ECK2431
ubiI	0.010354115930562	0.63397466406486	ECK2901
rraA	0.010050758332514	0.644324094348791	ECK3921
rcsF	0.009502290119773	0.626566776551349	ECK0196
ybgP	0.01029526240579	0.65396059991594	ECK0706
flgB	0.00999358538177	0.671238656963043	ECK1058
flgK	0.009823962888335	0.665756649094156	ECK1067
panE	0.00698285487674	0.276288151134967	ECK0419
bioA	0.001185812664344	-0.043883488160949	ECK0763
moaE	0.009485186551597	0.639400251587651	ECK0774
pdxY	0.009717362307081	0.626494183784851	ECK1632
ccmD	0.009964137564073	0.672254471562423	ECK2190
pdxJ	0.009042110784513	0.670935884057439	ECK2562
gshB	0.008872642983061	0.617642338684941	ECK2942
menA	0.010297540567735	0.672406849818361	ECK3922
crl	0.009464814031957	0.662028990020973	ECK0241
ybgD	0.00878266861563	0.717701784288388	ECK0708
flgC	0.00998531857826	0.671189251227285	ECK1059
nagZ	0.008980129836348	0.604620488970316	ECK1093
ydeQ	0.009791013824048	0.574195892095303	ECK1495
flhB	0.009812861515097	0.65271981901338	ECK1881
fliG	0.009599760046496	0.548719574399541	ECK1937
rcsA	0.009553468652429	0.592706701708143	ECK1949
yraI	0.009221535387694	0.588920577816008	ECK3131
waaS	0.01050129417708	0.650823105890326	ECK3619
wecC	0.009553090392133	0.560415048748133	ECK3779
fimA	0.009652346943873	0.656232377971086	ECK4305
htpG	0.009889003542593	0.591664222494438	ECK0467
sapF	0.008556248592206	0.630109427893008	ECK1285
cheW	0.011278822118175	0.688061350987881	ECK1888
syd	0.010069430119133	0.577341424915558	ECK2788
hipA	0.009920816854484	0.62976810291355	ECK1500
flhC	0.008874720110041	0.642372559889714	ECK1892
fliI	0.007902560496841	0.61957348990325	ECK1939
wbbH	0.009777217424906	0.664821535427245	ECK2029
mtgA	0.00962548326799	0.644368875061902	ECK3197
waaP	0.010636892916389	0.641189863346512	ECK3620
rffG	0.009650974976725	0.648754060140401	ECK3780
fimC	0.010443614151044	0.54926851463391	ECK4307
ahpC	0.010000989637998	0.621038757496083	ECK0599
trg	0.009712995484929	0.628738192596452	ECK1415
motB	0.009461182617971	0.676391030099002	ECK1890
dsbC	0.00966358201909	0.661987086188818	ECK2888
slyB	0.010022467154248	0.578971504014487	ECK1637
fliY	0.009891948260059	0.555907020834104	ECK1919
fliK	0.009332170883984	0.644169735547598	ECK1941
wzxB	0.009712924721241	0.586770650973445	ECK2031
hldD	0.009685309995771	0.654690122885851	ECK3609
waaG	0.010806771788019	0.605028358214245	ECK3621
rffH	0.009791025826265	0.640522446161112	ECK3781
fimF	0.009580420196037	0.618078753926306	ECK4309
sulA	0.010187394321254	0.655005384430815	ECK0949
osmC	0.01026098654326	0.644265633542274	ECK1476
motA	0.009788990723391	0.640238203495648	ECK1891
ygiS	0.009498785419874	0.634706317351856	ECK3011
ydhU	0.009963174772636	0.638471737475146	ECK1666
fliC	0.009809367723406	0.643121856589129	ECK1922
fliL	0.010234082938246	0.629010757025926	ECK1942
mepS	0.009623554497838	0.625281351200358	ECK2169
waaF	0.010235791444008	0.648059792162212	ECK3610
waaQ	0.011329819206662	0.646060888658332	ECK3622
wecG	0.008615596781405	0.51153254606175	ECK3787
fimH	0.009906369358082	0.621412988070881	ECK4311
cbpA	0.009964530440206	0.602439541996075	ECK0991
dicC	0.00971867898415	0.643024236204739	ECK1563
otsB	0.009564209588607	0.575295292166243	ECK1896
secG	0.009816897352397	0.644393152585042	ECK3164
nlpC	0.008780885292087	0.56826974170837	ECK1706
fliD	0.009617553297664	0.649928663254442	ECK1923
fliM	0.009972030349394	0.605829224095761	ECK1943
yfcV	0.009740342237834	0.588696737203001	ECK2333
waaL	0.010509549046913	0.639968669502726	ECK3612
atpC	0.011232442202369	0.654111108762694	ECK3724
rfaH	0.010832260748744	0.628350488406504	ECK3834
dnaK	0.010042591022348	0.600929869516007	ECK0014
minC	0.009837045985136	0.627085168462917	ECK1164
dicB	0.010285605506427	0.64533847629006	ECK1569
dsbE	0.009696443273492	0.613517455055495	ECK2187
rlmE	0.008881748460447	0.631774299190035	ECK3168
fliS	0.009802491953751	0.638849179067748	ECK1924
fliN	0.009430001161232	0.647160104953972	ECK1944
amiA	0.009615545380589	0.657669153527504	ECK2430
waaY	0.010475614990545	0.654692517278843	ECK3615
atpD	0.010139259765281	0.636844521399279	ECK3725
cutA	0.011046572552087	0.654278032437386	ECK4131
dnaJ	0.011585792990476	0.645414470758179	ECK0015
oppB	0.011278702367125	0.635840270248737	ECK1238
cedA	0.010139897317106	0.631178776332595	ECK1729
bcp	0.010481985296064	0.635442962363942	ECK2476
gspC	0.009380480746448	0.643798645891605	ECK3311
lpxM	0.009412560456319	0.604619683856947	ECK1856
fliT	0.009776997052977	0.623722770590997	ECK1925
fliP	0.009445479114714	0.632826582082018	ECK1946
smpB	0.008511444077699	0.539198572039875	ECK2616
waaR	0.009743860938642	0.653780489662668	ECK3617
wecA	0.009050583886926	0.589478684923043	ECK3776
betA	0.010143309437349	0.652921961724214	ECK0309
oppF	0.010459644562121	0.624290830036654	ECK1241
katE	0.010030194457836	0.64878917696272	ECK1730
hscA	0.007955678458448	0.565503921073812	ECK2523
gspE	0.009760805676468	0.644938479882572	ECK3313
flhA	0.009868166269585	0.55981428630435	ECK1880
fliF	0.009194401884127	0.595379833882042	ECK1936
fliQ	0.009539198517253	0.634854325207081	ECK1947
yqhH	0.010072702888714	0.635786848334469	ECK3006
wecB	0.009336229017518	0.548005241362768	ECK3778
mpl	0.009016406832844	0.606409028572767	ECK4228
betB	0.009374962238903	0.63841764306178	ECK0310
osmB	0.00888848789829	0.630831785729882	ECK1278
cheR	0.00979137702223	0.629382021371623	ECK1885
proX	0.008524243812015	0.65728487737062	ECK2673
gspF	0.009710664657314	0.654752216786533	ECK3314
gspG	0.010220793545121	0.64263578142119	ECK3315
mnmE	0.00934521904119	0.641219528932481	ECK3699
gcl	0.008758964242948	0.596832172546673	ECK0500
agp	0.009942806950865	0.631777226068827	ECK0993
pntA	0.009474333488091	0.635063079416568	ECK1598
rfbD	0.009166830091885	0.57849319184405	ECK2034
ppx	0.009357415986008	0.592119817625417	ECK2498
cysJ	0.007863806310478	0.07565837070904	ECK2759
ansB	0.008967227063824	0.589563191653254	ECK2952
chiA	0.009703740661591	0.612321245266453	ECK3325
pldA	0.009409317570721	0.660058613067661	ECK3815
nrfD	0.00993565159066	0.566753873167147	ECK4066
gspH	0.00996608186632	0.647881004910967	ECK3316
speD	0.008180765053384	0.600007964746943	ECK0119
ybcF	0.009493758432776	0.598909590754735	ECK0514
putA	0.009473132719601	0.634777806400107	ECK1005
hdhA	0.01003848613848	0.626763027248035	ECK1614
rfbB	0.009617804573593	0.659625678847978	ECK2035
hcaB	0.009630828209493	0.609552401475858	ECK2538
gudX	0.009578116897866	0.641483277153443	ECK2782
glcD	0.009313504867476	0.62454628003503	ECK2974
ugpQ	0.010030708294059	0.659587890794326	ECK3433
pldB	0.009877533093019	0.641964054676899	ECK3819
nrfF	0.010541695448766	0.666949968908903	ECK4068
gspJ	0.009938825113163	0.665233238381228	ECK3318
ldcC	0.009564668821662	0.628191957909317	ECK0185
umpH	0.010189960264464	0.655520928513145	ECK0663
phoH	0.010731571027571	0.63874969212442	ECK1010
gloA	0.010456797971773	0.640709896657283	ECK1647
wcaN	0.010124187439559	0.649431155714489	ECK2036
gabD	0.010270706196665	0.658481261718112	ECK2655
sdaB	0.010080970985576	0.64355775114213	ECK2792
glcC	0.009967256513122	0.664723850265969	ECK2975
gadA	0.01007023548104	0.677184699222556	ECK3502
metF	0.010523900047721	0.534202418811812	ECK3933
nrfG	0.010322474385623	0.662865266395398	ECK4069
gspK	0.009741497181671	0.607041993397805	ECK3319
gloB	0.009623469670595	0.632557851138307	ECK0212
nagA	0.009620266268118	0.626856662042994	ECK0665
dadA	0.009950213520634	0.611039751309049	ECK1177
ansA	0.010471805176086	0.620683944152269	ECK1765
cpsG	0.006264480223445	0.219924024529461	ECK2042
cysC	0.005601753227683	0.412917505798744	ECK2745
yqeA	0.010946034548114	0.65233146009133	ECK2870
gss	0.009820457078679	0.652257095985123	ECK2982
phnP	0.010889834991794	0.648645904555693	ECK4085
fdhF	0.009897783156368	0.622772243149002	ECK4072
fkpA	0.009327463830368	0.611836166999681	ECK3334
yahI	0.009451154293108	0.636475868533454	ECK0321
nagB	0.010023587654099	0.672156231140238	ECK0666
dadX	0.010244952217253	0.587683593259475	ECK1178
sdaA	0.010319726463867	0.61212866648395	ECK1812
wcaG	0.008629274649894	0.359485198926629	ECK2046
cysN	0.003278011648127	0.172572127392523	ECK2746
gcvP	0.01315827682935	0.677400495464395	ECK2898
yghA	0.010118979964809	0.634706317351856	ECK2997
tdh	0.010285984893911	0.659688832619204	ECK3606
fdhD	0.010218120273234	0.654594737329336	ECK3888
treC	0.009836417266788	0.572791881813627	ECK4234
fic	0.009868919352164	0.65233774301559	ECK3349
cynT	0.010112221851584	0.679470977940371	ECK0336
speF	0.009292024053743	0.606655104085258	ECK0681
ycjU	0.007852402388134	0.503220419423613	ECK1312
ugd	0.008667142683988	0.601755644683223	ECK2023
gmd	0.009816857236915	0.593032103076319	ECK2047
cysD	0.00842164653879	0.139814879853777	ECK2747
gcvH	0.010192921527512	0.681363902717291	ECK2899
kbl	0.010027857118674	0.662750510960339	ECK3607
fpr	0.009487303989002	0.640593228561289	ECK3916
idnT	0.009593597914708	0.643864646457613	ECK4258
dppA	0.009849433041383	0.626904727362105	ECK3531
cynS	0.009684041934267	0.668769539973194	ECK0337
ybiY	0.009694061745318	0.641950809126357	ECK0814
gadB	0.009701401851761	0.653296752198019	ECK1487
rfbC	0.00903230240174	0.564235782169494	ECK2032
glpQ	0.010292094484266	0.616690483201847	ECK2231
cysH	0.008172234088571	0.636062567656107	ECK2757
gcvT	0.009477926210221	0.652980600100919	ECK2900
gltF	0.009281223804465	0.599275137380082	ECK3204
aslB	0.00982297958774	0.652917984848902	ECK3793
nrfA	0.009358351730515	0.640755349709072	ECK4063
idnO	0.010008755216197	0.662086368427784	ECK4259
secB	0.008069124896353	0.602437410109296	ECK3599
ushA	0.010152110277875	0.638258798582796	ECK0474
appA	0.009555909864671	0.607435188885538	ECK0971
pntB	0.0098342804467	0.667440719215268	ECK1597
rfbA	0.008829323432595	0.587218701175516	ECK2033
dsdA	0.009507243713927	0.621992554143949	ECK2362
cysI	0.008932071269265	0.085706676438648	ECK2758
speA	0.007218698795402	0.607680167085149	ECK2933
nanE	0.00987089957952	0.605480276067838	ECK3212
aslA	0.009777217424906	0.625121986276445	ECK3794
nrfC	0.010151303799861	0.663323630499427	ECK4065
idnD	0.010002289247029	0.659956273078203	ECK4260
idnK	0.010145829335294	0.621540899321713	ECK4261
tesB	0.010001137549182	0.606979462319749	ECK0446
wzxC	0.009579430412605	0.623021353239055	ECK2040
dgkA	0.009745988477131	0.63195209730123	ECK4034
dgt	0.010118470237871	0.640793801475332	ECK0159
allR	0.010622527690246	0.699397163193426	ECK0499
uvrB	0.010156699154128	0.654018182969224	ECK0768
phnK	0.010199676473365	0.636264679471046	ECK4090
gmhA	0.010801897375329	0.575042674919765	ECK0223
nfsB	0.010302911330693	0.646398960540938	ECK0570
hyaB	0.009703068247479	0.651919480246536	ECK0964
narJ	0.008972687492785	0.601985834437729	ECK1220
uxuA	0.009667305047002	0.62792912544836	ECK4313
aes	0.010026446747288	0.563443869439476	ECK0470
atoB	0.009684583272683	0.653404193197242	ECK2217
acs	0.009070992916602	0.633254366948654	ECK4062
rnhB	0.00947628326459	0.655536477755911	ECK0182
allB	0.009395176279181	0.600332267296564	ECK0505
trxB	0.009326326692276	0.516041248394021	ECK0879
phnI	0.010280844091215	0.649540593256412	ECK4092
lacI	0.009736624857662	0.651309344588789	ECK0342
citX	0.009877086630293	0.614163560282767	ECK0607
hyaC	0.009777080750518	0.660383219229873	ECK0965
narI	0.00994072317123	0.666923000132032	ECK1221
uxuB	0.010428361337614	0.650572871033264	ECK4314
ymcE	0.010284935007203	0.651976760111933	ECK0981
eutC	0.009615013253341	0.654017420982286	ECK2435
rihC	0.009588076111696	0.613606552757904	ECK0031
rnhA	0.009904162226989	0.654215443041344	ECK0214
cmk	0.009036690699988	0.532403344505589	ECK0901
phnG	0.009421034322429	0.637751958662709	ECK4094
mhpA	0.009512606936878	0.635589010831931	ECK0344
citD	0.010235047339093	0.662076011995501	ECK0610
hyaE	0.009584213945025	0.640737204685192	ECK0967
galU	0.011165978254424	0.608984601852577	ECK1231
caiD	0.00999383236438	0.668584859050747	ECK0037
aas	0.010061302430271	0.661505248534984	ECK2832
gpt	0.011730434797435	0.676176054467262	ECK0239
cadA	0.009637529196109	0.649219749849408	ECK4125
mhpF	0.009793568110018	0.645215603612992	ECK0348
galK	0.010317876884964	0.693874016970097	ECK0746
hyaF	0.009731526051701	0.594091505771063	ECK0968
puuC	0.009987154594758	0.571103957874788	ECK1295
caiT	0.009864166987457	0.630198547212376	ECK0041
fabF	0.01060881764918	0.664304042124062	ECK1081
kefG	0.009562346577245	0.654928258782439	ECK3339
apaH	0.010205104385381	0.603950381405147	ECK0050
codA	0.010455664537421	0.718016780908168	ECK0334
rnk	0.009974245719714	0.651549329483546	ECK0603
cysQ	0.008128416216605	0.228707082131602	ECK4210
mhpE	0.010338538641242	0.645178126082842	ECK0349
galT	0.010268115906747	0.619006161059409	ECK0747
torC	0.00965212914576	0.634128441898269	ECK0987
aldA	0.009320400870715	0.557005605970576	ECK1408
fixB	0.009621131377277	0.635654509177683	ECK0043
yciK	0.009238924585175	0.561973220382652	ECK1265
wecE	0.009580180086951	0.650040943016006	ECK3783
rsmA	0.009816805013544	0.634706317351856	ECK0052
sbcD	0.009395605132194	0.641344138591413	ECK0392
rna	0.010128286835927	0.636842655196607	ECK0604
purU	0.009873469673087	0.54106308087403	ECK1227
fixX	0.00983786930911	0.644800043761368	ECK0045
frmA	0.00972922656139	0.632117054400563	ECK0353
galE	0.010494737727159	0.66267699840527	ECK0748
torA	0.010031295183759	0.600320346879829	ECK0988
patD	0.009744179192242	0.604789273440336	ECK1438
fixC	0.009565024554347	0.605370828437951	ECK0044
ydfG	0.009283434682078	0.566795139633274	ECK1532
wzxE	0.006914103036564	0.282854037377202	ECK3784
guaC	0.009400851999459	0.661963840508273	ECK0104
xseB	0.009537655042773	0.635907307832463	ECK0416
rihA	0.00970563948606	0.591864485377653	ECK0644
tdk	0.009892462151348	0.584465715833273	ECK1233
kefF	0.009964127776432	0.623659242539276	ECK0047
malZ	0.009665854176397	0.641020258723088	ECK0397
dmsC	0.010239523926483	0.620487270928701	ECK0887
grxB	0.009918180129351	0.646887086608327	ECK1049
narV	0.009963494014272	0.654441040997903	ECK1459
pgpA	0.007628370407213	0.53978364149625	ECK0412
cfa	0.009534765782165	0.614769646148138	ECK1657
cdh	0.009694373167271	0.633381952601934	ECK3910
mtn	0.00803851124105	0.345110218849855	ECK0158
gsk	0.009923732039665	0.617698257328226	ECK0471
nei	0.009468012401748	0.586098351379752	ECK0703
phnN	0.010060879823671	0.675413552613488	ECK4087
sfsA	0.010019330718692	0.647110981279241	ECK0145
maa	0.009805209562443	0.608839062461535	ECK0453
hyaA	0.009777217424906	0.602037109333954	ECK0963
ymgE	0.009502334472959	0.601683964114989	ECK1183
narW	0.009409047397415	0.626651244531681	ECK1460
narY	0.010270279175849	0.639659550493947	ECK1461
manA	0.010091238213462	0.610887327709619	ECK1608
yeaX	0.009744595463524	0.621995712913865	ECK1801
bglX	0.009635665572016	0.586565398504342	ECK2125
napA	0.009889408533101	0.644745751055771	ECK2198
eutE	0.009722707166966	0.635958268056838	ECK2450
srlM	0.009277937766318	0.59298975141354	ECK2701
hypB	0.009815723955895	0.644377424550307	ECK2722
ttdA	0.010096292519624	0.639518613146279	ECK3051
nirB	0.009958677065474	0.634968387155849	ECK3353
glgP	0.009280079518671	0.694742123007095	ECK3414
malS	0.009777217424906	0.633733029479051	ECK3560
narZ	0.010040771979736	0.645282821535075	ECK1462
uidB	0.010296873579133	0.636735981248177	ECK1611
kdgR	0.009575610933121	0.660954973473817	ECK1826
fruK	0.009919928187643	0.622661313397677	ECK2161
napF	0.009256108030545	0.605196508123693	ECK2200
fdx	0.009156923425254	0.639917668261394	ECK2522
hypF	0.009779231901721	0.634423854262998	ECK2707
hypC	0.00968522834496	0.611275204097011	ECK2723
ttdB	0.009596443280746	0.643273084521865	ECK3052
nirD	0.010132799900351	0.667952797556305	ECK3354
glgA	0.008708045155426	0.357606796821406	ECK3415
fdnG	0.009686149296059	0.565723689952289	ECK1468
uidA	0.009766005935966	0.63587161664908	ECK1612
eda	0.009649213921286	0.586162741849362	ECK1851
ccmH	0.009871232160257	0.599113851001588	ECK2186
atoD	0.009605983198385	0.57928775983614	ECK2214
hcaF	0.008802465176656	0.637623955475355	ECK2536
hydN	0.009642232325594	0.627782974102762	ECK2708
hypD	0.009459675382336	0.645752107053492	ECK2724
ebgA	0.009371744425726	0.645345242013892	ECK3066
php	0.010036979158958	0.638181033007781	ECK3366
glgX	0.009940541589047	0.694245742988444	ECK3417
lyxK	0.009948190452932	0.644865984869958	ECK3569
fdnI	0.009620197494345	0.572444057399612	ECK1470
malY	0.009760515417381	0.616134191408302	ECK1617
edd	0.009981656768239	0.640756181083957	ECK1852
ccmF	0.01035413784912	0.637374227361474	ECK2188
atoA	0.010263465064307	0.631662694893092	ECK2215
hcaC	0.010404018789575	0.66571589433705	ECK2537
ascB	0.010263465942093	0.621657840417143	ECK2711
kduI	0.009985346849773	0.634706317351856	ECK2841
ebgC	0.010436932875546	0.64781867631494	ECK3067
glgB	0.009778638810772	0.540206632098639	ECK3418
mtlD	0.009587823729248	0.640002984835305	ECK3589
tam	0.009540380233213	0.573517568255437	ECK1512
rsxB	0.01004049288794	0.634154998531923	ECK1624
torY	0.00973582302156	0.608445530607241	ECK1874
ccmE	0.00971211596672	0.621183670195849	ECK2189
glpA	0.009952648091022	0.63769319775257	ECK2233
hcaD	0.010096436959588	0.601098375959962	ECK2539
hycG	0.011125667321774	0.622224116706644	ECK2714
scpA	0.011124463725592	0.628846972949931	ECK2913
fadH	0.010732555451128	0.620702284485581	ECK3071
malQ	0.01030931854762	0.640433089960216	ECK3403
treF	0.010030026641481	0.64891967974278	ECK3504
lldR	0.009535046331802	0.629157003045124	ECK3594
uxaB	0.009876168362755	0.596174496473457	ECK1514
rsxD	0.009845355800439	0.60124761131541	ECK1626
amyA	0.009678857539231	0.64242699867235	ECK1926
napC	0.009546139990456	0.631800606228924	ECK2194
glpB	0.009639293490273	0.630558015268633	ECK2234
hmp	0.010438165410009	0.63543917645489	ECK2549
hycF	0.009560625719529	0.646617113639724	ECK2715
hybC	0.009769034717154	0.629475289515593	ECK2988
uxaA	0.009386121467547	0.638290526911069	ECK3082
glpG	0.009908445544978	0.613360913064998	ECK3410
xylB	0.009806703783357	0.643523098972409	ECK3553
grxC	0.009810762995959	0.635160759398277	ECK3600
ynfE	0.008392880461147	0.629189472059815	ECK1582
rsxE	0.009791083458298	0.598919725729853	ECK1628
wcaF	0.007549041104763	0.241202448861875	ECK2048
napH	0.009779224965524	0.652864055833855	ECK2196
glpC	0.008688451965078	0.629390984295137	ECK2235
nrdH	0.009272292040396	0.658942401509047	ECK2667
hycE	0.009810373861035	0.637848655582849	ECK2716
hybO	0.009600061231174	0.617945812643366	ECK2991
uxaC	0.009787752399152	0.646215701644302	ECK3083
glpE	0.008981913467217	0.622763350752912	ECK3411
xylA	0.008868907705796	0.641836160102809	ECK3554
bglB	0.009964731470181	0.63634778366766	ECK3714
ynfG	0.009392638197742	0.620203981880712	ECK1584
chbF	0.009508793570876	0.548987779037285	ECK1732
gatD	0.009239960537108	0.640147871051631	ECK2084
napG	0.009747401585099	0.618441589513632	ECK2197
eutH	0.009653149010592	0.599465688385319	ECK2447
srlD	0.009775664790965	0.628842977213274	ECK2700
hypA	0.009975173160355	0.634811132777528	ECK2721
yqhD	0.009848091488501	0.637595191128907	ECK3003
sfsB	0.008015674805448	0.63718643713802	ECK3177
glpD	0.009684451477009	0.65104173890804	ECK3412
xylR	0.009981876974426	0.652182940325946	ECK3558
atpA	0.01100132958993	0.448869440756608	ECK3727
atpH	0.011453051905931	0.386918900082183	ECK3728
fdoI	0.0101463802608	0.617697776494228	ECK3885
rnd	0.009690203643249	0.584845988045445	ECK1802
rsuA	0.009254193986359	0.58627137609147	ECK2177
lepA	0.008696726212839	0.52851866473146	ECK2567
pyrB	0.010885586239382	0.664220385325596	ECK4240
allS	0.009790268199543	0.653770910112025	ECK0497
relB	0.010077122675066	0.636839088754753	ECK1558
yhaJ	0.010174028943156	0.653576604550965	ECK3096
yjdN	0.009804641126021	0.618317633559461	ECK4100
gltL	0.009993529991692	0.667878031623048	ECK0645
atpF	0.009951197639329	0.365186567727703	ECK3729
fdoG	0.009870157577656	0.556462113282223	ECK3887
purT	0.009876337083252	0.657263178477637	ECK1850
purF	0.009032307934326	0.579756095976909	ECK2306
rluD	0.009244064049447	0.616669393614476	ECK2592
nohD	0.010148732794768	0.645737391444269	ECK0552
mlrA	0.008746883603639	0.600604753180238	ECK2119
sspB	0.009626291427374	0.645434566360632	ECK3217
creA	0.009777217424906	0.652319494046749	ECK4389
gltK	0.009111866505075	0.662377281968702	ECK0646
atpE	0.011068658050778	0.387510610403632	ECK3730
pyrF	0.010176300079312	0.631905797982341	ECK1276
vsr	0.010264821058985	0.644703831212909	ECK1958
xapB	0.009693449260945	0.649093342354121	ECK2400
nrdE	0.010160434305445	0.600219848294495	ECK2669
purD	0.010233604497258	0.589510252604307	ECK3997
deoC	0.010040356739577	0.599688524614251	ECK4373
torT	0.010116724349409	0.649647745477207	ECK0985
inaA	0.009392158640324	0.593310940842138	ECK2229
aaeR	0.009815354053707	0.646444761307777	ECK3232
dnaQ	0.009628448239557	0.658772935167449	ECK0215
gltJ	0.009123719054279	0.601918146782867	ECK0647
atpB	0.011799832671401	0.37659521171038	ECK3731
recE	0.009463220888117	0.622833742678989	ECK1347
amn	0.010096084972233	0.664296398571309	ECK1977
xapA	0.009985604793575	0.64627438988514	ECK2401
deoA	0.009803946504081	0.64049507666164	ECK4374
mcrA	0.009715039136512	0.647916759750262	ECK1145
aegA	0.009596999857261	0.58243618907046	ECK2463
yidP	0.010536089063952	0.677918303628729	ECK3676
dinB	0.010296739228702	0.629231690697936	ECK0232
nagE	0.009642748404515	0.622756455752232	ECK0667
rbsK	0.008790614996477	0.58917978202014	ECK3746
add	0.009569763566287	0.635901730090216	ECK1618
dcd	0.009407379021529	0.683143980003024	ECK2059
recB	0.010042418882616	0.588749970358066	ECK2816
cpdB	0.010664488878391	0.670482815920127	ECK4209
deoD	0.009948993802381	0.642207817933659	ECK4376
bluR	0.010710783774741	0.679179499889923	ECK1149
relA	0.010546586824581	0.648387659403257	ECK2778
phoU	0.009725281997792	0.549496642281495	ECK3717
potE	0.009691016862794	0.642277980862476	ECK0680
fadA	0.009488891981	0.614291108053931	ECK3837
nth	0.009830055493683	0.613664722599059	ECK1629
cdd	0.009735954673215	0.649466044325375	ECK2136
araE	0.009884895804765	0.617064041682168	ECK2839
nrdG	0.009715460172645	0.60391613559882	ECK4232
rclR	0.009536921655283	0.626058393514767	ECK0304
ycjW	0.009350942980951	0.612494158989867	ECK1316
ygeV	0.009554017646437	0.644885111051068	ECK2865
cyaA	0.009454977330465	0.54140899936178	ECK3800
fepB	0.009962151104623	0.651599477672553	ECK0585
kdpC	0.009770239526306	0.655857656446103	ECK0684
fadB	0.009794985783359	0.640243568774104	ECK3838
xthA	0.009716952148368	0.651955898474814	ECK1747
nfo	0.009807888457347	0.634706317351856	ECK2152
xseA	0.010044003549085	0.640845272740519	ECK2505
recJ	0.009755076457019	0.630616734384436	ECK2887
nrdD	0.009792241900342	0.637637325852631	ECK4233
glnK	0.009562270153219	0.646240086673191	ECK0444
feaR	0.009681729847541	0.63699204960977	ECK1381
ttdR	0.009352096399014	0.654133727719481	ECK3050
yijO	0.009258961818489	0.652428202413169	ECK3945
citT	0.009185187513902	0.620584289064712	ECK0605
kdpA	0.009642264134116	0.622100837142756	ECK0686
fdhE	0.010200626047553	0.685621338647676	ECK3884
nudG	0.009512621515323	0.650873270455065	ECK1757
rihB	0.010268459196589	0.629970485582896	ECK2155
purL	0.009856469180627	0.660122530896757	ECK2555
endA	0.009464636067823	0.621194175621004	ECK2940
pyrI	0.009642621083116	0.586558903838347	ECK4239
cueR	0.009756592831852	0.581771782147889	ECK0481
paaZ	0.009886764100201	0.647123578623193	ECK1384
arpA	0.009919841961051	0.661056428196792	ECK4009
tatE	0.009310877204096	0.663093547633718	ECK0620
pnuC	0.009672598533765	0.629045433458766	ECK0740
